Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Density (g/cc)	
130	 805	B	 41	X	 1	  54.0	     378.840	         1.707	
130	 805	B	 41	X	 1	  55.9	     378.859	         1.655	
130	 805	B	 41	X	 1	  58.1	     378.881	         1.683	
130	 805	B	 41	X	 1	  59.0	     378.890	         1.670	
130	 805	B	 41	X	 1	  60.8	     378.908	         1.627	
130	 805	B	 41	X	 1	  63.1	     378.931	         1.717	
130	 805	B	 41	X	 1	  63.9	     378.939	         1.644	
130	 805	B	 41	X	 1	  66.0	     378.960	         1.753	
130	 805	B	 41	X	 1	  69.0	     378.990	         1.681	
130	 805	B	 41	X	 1	  70.9	     379.009	        18.375	
130	 805	B	 41	X	 1	  71.7	     379.017	         1.733	
130	 805	B	 41	X	 1	  74.0	     379.040	         1.835	
130	 805	B	 41	X	 1	  75.9	     379.059	         1.685	
130	 805	B	 41	X	 1	  78.2	     379.082	         1.575	
130	 805	B	 41	X	 1	  79.0	     379.090	         1.652	
130	 805	B	 41	X	 1	  80.8	     379.108	         1.878	
130	 805	B	 41	X	 1	  83.2	     379.132	         1.740	
130	 805	B	 41	X	 1	  84.0	     379.140	         1.771	
130	 805	B	 41	X	 1	  85.7	     379.157	         1.853	
130	 805	B	 41	X	 1	  88.0	     379.180	         1.777	
130	 805	B	 41	X	 1	  89.0	     379.190	         1.771	
130	 805	B	 41	X	 1	  89.8	     379.198	         1.778	
130	 805	B	 41	X	 1	  92.3	     379.223	         1.794	
130	 805	B	 41	X	 1	  94.0	     379.240	         1.841	
130	 805	B	 41	X	 1	  94.9	     379.249	         1.779	
130	 805	B	 41	X	 1	  97.2	     379.272	        18.375	
130	 805	B	 41	X	 1	  98.0	     379.280	         1.786	
130	 805	B	 41	X	 1	  99.9	     379.299	         1.692	
130	 805	B	 41	X	 1	 102.2	     379.322	         1.818	
130	 805	B	 41	X	 1	 104.0	     379.340	         1.729	
130	 805	B	 41	X	 1	 105.1	     379.351	         1.784	
130	 805	B	 41	X	 1	 107.5	     379.375	         1.846	
130	 805	B	 41	X	 1	 109.1	     379.391	         1.823	
130	 805	B	 41	X	 1	 110.2	     379.402	         1.832	
130	 805	B	 41	X	 1	 112.6	     379.426	         1.703	
130	 805	B	 41	X	 1	 115.1	     379.451	         1.778	
130	 805	B	 41	X	 1	 117.2	     379.472	         1.811	
130	 805	B	 41	X	 1	 119.6	     379.496	         1.784	
130	 805	B	 41	X	 1	 122.1	     379.521	         1.771	
130	 805	B	 41	X	 1	 124.3	     379.543	         1.759	
130	 805	B	 41	X	 1	 126.7	     379.567	         1.809	
130	 805	B	 41	X	 1	 128.9	     379.589	         1.755	
130	 805	B	 41	X	 1	 131.2	     379.612	         1.793	
130	 805	B	 41	X	 1	 133.7	     379.637	         1.733	
130	 805	B	 41	X	 1	 135.8	     379.658	         1.700	
130	 805	B	 41	X	 1	 138.3	     379.683	        18.375	
130	 805	B	 41	X	 1	 139.0	     379.690	         1.734	
130	 805	B	 41	X	 1	 143.0	     379.730	         1.773	
130	 805	B	 41	X	 1	 145.3	     379.753	         1.706	
130	 805	B	 41	X	 1	 147.5	     379.775	         1.583	
130	 805	B	 41	X	 2	   0.5	     379.805	         1.678	
130	 805	B	 41	X	 2	   4.0	     379.840	         1.741	
130	 805	B	 41	X	 2	   6.3	     379.863	         1.707	
130	 805	B	 41	X	 2	   9.0	     379.890	         1.760	
130	 805	B	 41	X	 2	  11.4	     379.914	         1.742	
130	 805	B	 41	X	 2	  14.0	     379.940	         1.781	
130	 805	B	 41	X	 2	  14.1	     379.941	         1.778	
130	 805	B	 41	X	 2	  16.5	     379.965	         1.712	
130	 805	B	 41	X	 2	  19.0	     379.990	         1.761	
130	 805	B	 41	X	 2	  19.1	     379.991	         1.766	
130	 805	B	 41	X	 2	  21.5	     380.015	         1.655	
130	 805	B	 41	X	 2	  24.1	     380.041	         1.547	
130	 805	B	 41	X	 2	  26.4	     380.064	         1.598	
130	 805	B	 41	X	 2	  29.0	     380.090	         1.755	
130	 805	B	 41	X	 2	  31.4	     380.114	         1.646	
130	 805	B	 41	X	 2	  34.1	     380.141	         1.527	
130	 805	B	 41	X	 2	  35.0	     380.150	         1.602	
130	 805	B	 41	X	 2	  38.9	     380.189	         1.627	
130	 805	B	 41	X	 2	  39.3	     380.193	         1.624	
130	 805	B	 41	X	 2	  41.6	     380.216	         1.652	
130	 805	B	 41	X	 2	  44.0	     380.240	         1.787	
130	 805	B	 41	X	 2	  44.4	     380.244	         1.724	
130	 805	B	 41	X	 2	  46.7	     380.267	         1.812	
130	 805	B	 41	X	 2	  49.1	     380.291	         1.685	
130	 805	B	 41	X	 2	  51.8	     380.318	         1.607	
130	 805	B	 41	X	 2	  54.0	     380.340	         1.541	
130	 805	B	 41	X	 2	  54.4	     380.344	         1.583	
130	 805	B	 41	X	 2	  56.7	     380.367	         1.494	
130	 805	B	 41	X	 2	  59.0	     380.390	         1.569	
130	 805	B	 41	X	 2	  59.4	     380.394	         1.587	
130	 805	B	 41	X	 2	  61.7	     380.417	         1.703	
130	 805	B	 41	X	 2	  64.0	     380.440	         1.776	
130	 805	B	 41	X	 2	  64.5	     380.445	         1.784	
130	 805	B	 41	X	 2	  66.9	     380.469	         1.707	
130	 805	B	 41	X	 2	  69.0	     380.490	         1.833	
130	 805	B	 41	X	 2	  69.5	     380.495	         1.770	
130	 805	B	 41	X	 2	  71.9	     380.519	        18.375	
130	 805	B	 41	X	 2	  74.0	     380.540	         1.754	
130	 805	B	 41	X	 2	  76.2	     380.562	         1.796	
130	 805	B	 41	X	 2	  79.0	     380.590	         1.676	
130	 805	B	 41	X	 2	  81.1	     380.611	         1.752	
130	 805	B	 41	X	 2	  84.0	     380.640	         1.630	
130	 805	B	 41	X	 2	  86.0	     380.660	         1.818	
130	 805	B	 41	X	 2	  88.4	     380.684	         1.682	
130	 805	B	 41	X	 2	  89.0	     380.690	         1.646	
130	 805	B	 41	X	 2	  91.1	     380.711	         1.637	
130	 805	B	 41	X	 2	  94.0	     380.740	         1.663	
130	 805	B	 41	X	 2	  96.1	     380.761	         1.743	
130	 805	B	 41	X	 2	  99.0	     380.790	         1.746	
130	 805	B	 41	X	 2	 101.2	     380.812	         1.744	
130	 805	B	 41	X	 2	 104.1	     380.841	         1.681	
130	 805	B	 41	X	 2	 106.1	     380.861	         1.664	
130	 805	B	 41	X	 2	 108.4	     380.884	         1.691	
130	 805	B	 41	X	 2	 108.9	     380.889	         1.637	
130	 805	B	 41	X	 2	 111.1	     380.911	         1.615	
130	 805	B	 41	X	 2	 113.5	     380.935	         1.635	
130	 805	B	 41	X	 2	 115.9	     380.959	         1.564	
130	 805	B	 41	X	 2	 118.1	     380.981	         1.705	
130	 805	B	 41	X	 2	 120.5	     381.005	         1.561	
130	 805	B	 41	X	 2	 122.9	     381.029	         1.614	
130	 805	B	 41	X	 2	 125.1	     381.051	         1.624	
130	 805	B	 41	X	 2	 127.5	     381.075	         1.571	
130	 805	B	 41	X	 2	 129.8	     381.098	         1.645	
130	 805	B	 41	X	 2	 132.3	     381.123	         1.616	
130	 805	B	 41	X	 2	 134.5	     381.145	         1.647	
130	 805	B	 41	X	 2	 136.8	     381.168	         1.655	
130	 805	B	 41	X	 2	 139.2	     381.192	         1.588	
130	 805	B	 41	X	 2	 141.4	     381.214	         1.683	
130	 805	B	 41	X	 2	 143.8	     381.238	         1.746	
130	 805	B	 41	X	 2	 146.1	     381.261	         1.705	
130	 805	B	 41	X	 2	 148.4	     381.284	         1.634	
130	 805	B	 41	X	 3	   0.6	     381.306	         1.765	
130	 805	B	 41	X	 3	   4.0	     381.340	         1.755	
130	 805	B	 41	X	 3	   4.4	     381.344	         1.791	
130	 805	B	 41	X	 3	   6.6	     381.366	         1.836	
130	 805	B	 41	X	 3	   9.0	     381.390	         1.695	
130	 805	B	 41	X	 3	   9.1	     381.391	         1.786	
130	 805	B	 41	X	 3	  11.6	     381.416	         1.812	
130	 805	B	 41	X	 3	  14.0	     381.440	         1.745	
130	 805	B	 41	X	 3	  16.6	     381.466	         1.655	
130	 805	B	 41	X	 3	  19.0	     381.490	         1.508	
130	 805	B	 41	X	 3	  21.3	     381.513	         1.702	
130	 805	B	 41	X	 3	  24.0	     381.540	         1.766	
130	 805	B	 41	X	 3	  26.4	     381.564	         1.634	
130	 805	B	 41	X	 3	  29.0	     381.590	         1.655	
130	 805	B	 41	X	 3	  31.4	     381.614	         1.740	
130	 805	B	 41	X	 3	  34.0	     381.640	         1.736	
130	 805	B	 41	X	 3	  36.8	     381.668	         1.709	
130	 805	B	 41	X	 3	  39.0	     381.690	         1.777	
130	 805	B	 41	X	 3	  39.1	     381.691	         1.715	
130	 805	B	 41	X	 3	  41.4	     381.714	         1.711	
130	 805	B	 41	X	 3	  44.0	     381.740	         1.676	
130	 805	B	 41	X	 3	  44.1	     381.741	         1.697	
130	 805	B	 41	X	 3	  46.5	     381.765	         1.796	
130	 805	B	 41	X	 3	  49.0	     381.790	         1.687	
130	 805	B	 41	X	 3	  49.3	     381.793	         1.696	
130	 805	B	 41	X	 3	  51.6	     381.816	         1.776	
130	 805	B	 41	X	 3	  54.1	     381.841	         1.669	
130	 805	B	 41	X	 3	  56.6	     381.866	         1.660	
130	 805	B	 41	X	 3	  59.0	     381.890	         1.731	
130	 805	B	 41	X	 3	  59.4	     381.894	         1.695	
130	 805	B	 41	X	 3	  61.8	     381.918	         1.577	
130	 805	B	 41	X	 3	  64.0	     381.940	         1.585	
130	 805	B	 41	X	 3	  64.4	     381.944	         1.612	
130	 805	B	 41	X	 3	  66.8	     381.968	         1.801	
130	 805	B	 41	X	 3	  69.1	     381.991	         1.820	
130	 805	B	 41	X	 3	  69.3	     381.993	         1.801	
130	 805	B	 41	X	 3	  71.7	     382.017	         1.732	
130	 805	B	 41	X	 3	  74.0	     382.040	         1.658	
130	 805	B	 41	X	 3	  74.2	     382.042	         1.653	
130	 805	B	 41	X	 3	  76.6	     382.066	         1.737	
130	 805	B	 41	X	 3	  79.0	     382.090	         1.723	
130	 805	B	 41	X	 3	  81.3	     382.113	         1.683	
130	 805	B	 41	X	 3	  83.7	     382.137	         1.723	
130	 805	B	 41	X	 3	  86.1	     382.161	         1.719	
130	 805	B	 41	X	 3	  88.3	     382.183	         1.680	
130	 805	B	 41	X	 3	  90.7	     382.207	         1.841	
130	 805	B	 41	X	 3	  93.2	     382.232	         1.700	
130	 805	B	 41	X	 3	  95.5	     382.255	         1.855	
130	 805	B	 41	X	 3	  97.5	     382.275	         1.795	
130	 805	B	 41	X	 3	 100.0	     382.300	        18.375	
130	 805	B	 41	X	 3	 100.9	     382.309	         1.888	
130	 805	B	 41	X	 3	 104.9	     382.349	         1.851	
130	 805	B	 41	X	 3	 106.9	     382.369	         1.778	
130	 805	B	 41	X	 3	 109.3	     382.393	         1.766	
130	 805	B	 41	X	 3	 111.7	     382.417	         1.598	
130	 805	B	 41	X	 3	 114.0	     382.440	         1.857	
130	 805	B	 41	X	 4	   0.7	     382.807	         1.600	
130	 805	B	 41	X	 4	   4.0	     382.840	         1.861	
130	 805	B	 41	X	 4	   4.2	     382.842	         1.838	
130	 805	B	 41	X	 4	   6.6	     382.866	         1.712	
130	 805	B	 41	X	 4	   9.0	     382.890	         1.691	
130	 805	B	 41	X	 4	   9.4	     382.894	         1.786	
130	 805	B	 41	X	 4	  11.6	     382.916	         1.748	
130	 805	B	 41	X	 4	  14.1	     382.941	         1.703	
130	 805	B	 41	X	 4	  14.3	     382.943	         1.712	
130	 805	B	 41	X	 4	  16.6	     382.966	         1.796	
130	 805	B	 41	X	 4	  19.0	     382.990	         1.741	
130	 805	B	 41	X	 4	  19.5	     382.995	         1.801	
130	 805	B	 41	X	 4	  21.8	     383.018	         1.826	
130	 805	B	 41	X	 4	  24.0	     383.040	         1.764	
130	 805	B	 41	X	 4	  24.2	     383.042	         1.776	
130	 805	B	 41	X	 4	  26.6	     383.066	         1.580	
130	 805	B	 41	X	 4	  28.9	     383.089	         1.729	
130	 805	B	 41	X	 4	  29.4	     383.094	         1.669	
130	 805	B	 41	X	 4	  31.8	     383.118	         1.633	
130	 805	B	 41	X	 4	  34.0	     383.140	         1.742	
130	 805	B	 41	X	 4	  34.7	     383.147	         1.677	
130	 805	B	 41	X	 4	  37.0	     383.170	         1.644	
130	 805	B	 41	X	 4	  39.0	     383.190	         1.796	
130	 805	B	 41	X	 4	  39.5	     383.195	         1.759	
130	 805	B	 41	X	 4	  41.8	     383.218	         1.765	
130	 805	B	 41	X	 4	  44.0	     383.240	         1.792	
130	 805	B	 41	X	 4	  44.3	     383.243	         1.763	
130	 805	B	 41	X	 4	  46.6	     383.266	         1.766	
130	 805	B	 41	X	 4	  49.0	     383.290	         1.737	
130	 805	B	 41	X	 4	  49.4	     383.294	         1.796	
130	 805	B	 41	X	 4	  51.8	     383.318	         1.817	
130	 805	B	 41	X	 4	  54.1	     383.341	         1.861	
130	 805	B	 41	X	 4	  54.6	     383.346	         1.871	
130	 805	B	 41	X	 4	  56.8	     383.368	         1.806	
130	 805	B	 41	X	 4	  59.0	     383.390	         1.824	
130	 805	B	 41	X	 4	  59.7	     383.397	         1.799	
130	 805	B	 41	X	 4	  61.8	     383.418	         1.867	
130	 805	B	 41	X	 4	  64.0	     383.440	         1.808	
130	 805	B	 41	X	 4	  64.8	     383.448	         1.837	
130	 805	B	 41	X	 4	  67.1	     383.471	         1.859	
130	 805	B	 41	X	 4	  69.0	     383.490	         1.895	
130	 805	B	 41	X	 4	  69.2	     383.492	         1.866	
130	 805	B	 41	X	 4	  71.4	     383.514	         1.956	
130	 805	B	 41	X	 4	  74.0	     383.540	         1.857	
130	 805	B	 41	X	 4	  74.1	     383.541	         1.839	
130	 805	B	 41	X	 4	  76.5	     383.565	         1.885	
130	 805	B	 41	X	 4	  79.1	     383.591	         1.853	
130	 805	B	 41	X	 4	  81.6	     383.616	         1.891	
130	 805	B	 41	X	 4	  84.0	     383.640	         1.842	
130	 805	B	 41	X	 4	  86.3	     383.663	         1.955	
130	 805	B	 41	X	 4	  88.9	     383.689	         1.910	
130	 805	B	 41	X	 4	  91.4	     383.714	         1.842	
130	 805	B	 41	X	 4	  94.0	     383.740	         1.808	
130	 805	B	 41	X	 4	  96.4	     383.764	         1.920	
130	 805	B	 41	X	 4	  99.2	     383.792	         1.896	
130	 805	B	 41	X	 4	 101.3	     383.813	         1.875	
130	 805	B	 41	X	 4	 104.0	     383.840	         1.920	
130	 805	B	 41	X	 4	 106.2	     383.862	         1.900	
130	 805	B	 41	X	 4	 109.0	     383.890	         1.887	
130	 805	B	 41	X	 4	 110.7	     383.907	         1.874	
130	 805	B	 41	X	 4	 112.8	     383.928	         1.912	
130	 805	B	 41	X	 4	 115.2	     383.952	         1.917	
130	 805	B	 41	X	 4	 117.5	     383.975	         1.849	
130	 805	B	 41	X	 4	 119.8	     383.998	         1.867	
130	 805	B	 41	X	 4	 122.1	     384.021	         1.870	
130	 805	B	 41	X	 4	 124.4	     384.044	         1.833	
130	 805	B	 41	X	 4	 126.8	     384.068	         1.842	
130	 805	B	 41	X	 4	 129.2	     384.092	         1.852	
130	 805	B	 41	X	 4	 131.5	     384.115	         1.780	
130	 805	B	 41	X	 4	 133.8	     384.138	         1.809	
130	 805	B	 41	X	 4	 136.1	     384.161	         1.760	
130	 805	B	 41	X	 4	 138.5	     384.185	         1.754	
130	 805	B	 41	X	 4	 140.8	     384.208	         1.697	
130	 805	B	 41	X	 4	 143.2	     384.232	         1.678	
130	 805	B	 41	X	 4	 145.5	     384.255	         1.705	
130	 805	B	 41	X	 4	 147.8	     384.278	         1.714	
130	 805	B	 41	X	 5	   0.8	     384.308	         1.089	
130	 805	B	 41	X	 5	   4.0	     384.340	         1.590	
130	 805	B	 41	X	 5	   4.1	     384.341	         1.667	
130	 805	B	 41	X	 5	   6.5	     384.365	         1.675	
130	 805	B	 41	X	 5	   9.0	     384.390	         1.737	
130	 805	B	 41	X	 5	   9.2	     384.392	         1.718	
130	 805	B	 41	X	 5	  11.5	     384.415	         1.754	
130	 805	B	 41	X	 5	  14.0	     384.440	         1.731	
130	 805	B	 41	X	 5	  14.3	     384.443	         1.678	
130	 805	B	 41	X	 5	  16.8	     384.468	         1.731	
130	 805	B	 41	X	 5	  19.0	     384.490	         1.725	
130	 805	B	 41	X	 5	  19.4	     384.494	         1.660	
130	 805	B	 41	X	 5	  21.7	     384.517	         1.699	
130	 805	B	 41	X	 5	  24.0	     384.540	         1.618	
130	 805	B	 41	X	 5	  24.4	     384.544	         1.665	
130	 805	B	 41	X	 5	  26.7	     384.567	         1.742	
130	 805	B	 41	X	 5	  29.0	     384.590	         1.771	
130	 805	B	 41	X	 5	  29.5	     384.595	        18.375	
130	 805	B	 41	X	 5	  30.3	     384.603	         1.752	
130	 805	B	 41	X	 5	  34.0	     384.640	         1.607	
130	 805	B	 41	X	 5	  34.7	     384.647	         1.650	
130	 805	B	 41	X	 5	  37.0	     384.670	         1.639	
130	 805	B	 41	X	 5	  39.0	     384.690	         1.575	
130	 805	B	 41	X	 5	  39.8	     384.698	         1.575	
130	 805	B	 41	X	 5	  42.1	     384.721	         1.757	
130	 805	B	 41	X	 5	  44.0	     384.740	         1.696	
130	 805	B	 41	X	 5	  47.3	     384.773	         1.739	
130	 805	B	 41	X	 5	  49.0	     384.790	         1.729	
130	 805	B	 41	X	 5	  50.0	     384.800	         1.764	
130	 805	B	 41	X	 5	  52.3	     384.823	         1.765	
130	 805	B	 41	X	 5	  54.0	     384.840	         1.683	
130	 805	B	 41	X	 5	  55.0	     384.850	         1.660	
130	 805	B	 41	X	 5	  57.2	     384.872	         1.757	
130	 805	B	 41	X	 5	  58.9	     384.889	         1.733	
130	 805	B	 41	X	 5	  60.1	     384.901	         1.750	
130	 805	B	 41	X	 5	  62.3	     384.923	         1.752	
130	 805	B	 41	X	 5	  64.0	     384.940	         1.710	
130	 805	B	 41	X	 5	  65.1	     384.951	         1.781	
130	 805	B	 41	X	 5	  67.6	     384.976	         1.715	
130	 805	B	 41	X	 5	  69.9	     384.999	         1.741	
130	 805	B	 41	X	 5	  72.3	     385.023	         1.678	
130	 805	B	 41	X	 5	  77.1	     385.071	         1.715	
130	 805	B	 41	X	 5	  79.2	     385.092	         1.784	
130	 805	B	 41	X	 5	  81.5	     385.115	         1.826	
130	 805	B	 41	X	 5	  84.0	     385.140	         1.826	
130	 805	B	 41	X	 5	  86.1	     385.161	         1.794	
130	 805	B	 41	X	 5	  88.6	     385.186	         1.779	
130	 805	B	 41	X	 5	  90.9	     385.209	         1.779	
130	 805	B	 41	X	 5	  93.1	     385.231	         1.854	
130	 805	B	 41	X	 5	  95.5	     385.255	         1.825	
130	 805	B	 41	X	 5	  97.8	     385.278	         1.956	
130	 805	B	 41	X	 5	 100.2	     385.302	         1.974	
130	 805	B	 41	X	 5	 102.4	     385.324	         1.932	
130	 805	B	 41	X	 5	 104.8	     385.348	         1.821	
130	 805	B	 41	X	 5	 107.2	     385.372	         1.826	
130	 805	B	 42	X	 1	   0.7	     388.007	         1.322	
130	 805	B	 42	X	 1	   4.0	     388.040	         1.490	
130	 805	B	 42	X	 1	   4.1	     388.041	         1.508	
130	 805	B	 42	X	 1	   6.4	     388.064	         1.551	
130	 805	B	 42	X	 1	   9.0	     388.090	         1.445	
130	 805	B	 42	X	 1	   9.1	     388.091	         1.465	
130	 805	B	 42	X	 1	  11.4	     388.114	         1.483	
130	 805	B	 42	X	 1	  14.1	     388.141	         1.417	
130	 805	B	 42	X	 1	  16.5	     388.165	         1.449	
130	 805	B	 42	X	 1	  19.0	     388.190	         1.444	
130	 805	B	 42	X	 1	  21.4	     388.214	         1.057	
130	 805	B	 42	X	 1	  24.0	     388.240	         1.525	
130	 805	B	 42	X	 1	  24.4	     388.244	         1.542	
130	 805	B	 42	X	 1	  26.7	     388.267	         1.571	
130	 805	B	 42	X	 1	  28.9	     388.289	         1.605	
130	 805	B	 42	X	 1	  29.6	     388.296	         1.632	
130	 805	B	 42	X	 1	  31.8	     388.318	         1.616	
130	 805	B	 42	X	 1	  34.1	     388.341	         1.525	
130	 805	B	 42	X	 1	  36.5	     388.365	         1.622	
130	 805	B	 42	X	 1	  39.0	     388.390	         1.620	
130	 805	B	 42	X	 1	  39.3	     388.393	         1.639	
130	 805	B	 42	X	 1	  41.6	     388.416	         1.609	
130	 805	B	 42	X	 1	  44.0	     388.440	         1.695	
130	 805	B	 42	X	 1	  44.5	     388.445	         1.742	
130	 805	B	 42	X	 1	  46.8	     388.468	         1.739	
130	 805	B	 42	X	 1	  49.0	     388.490	         1.736	
130	 805	B	 42	X	 1	  49.4	     388.494	         1.728	
130	 805	B	 42	X	 1	  51.9	     388.519	         1.723	
130	 805	B	 42	X	 1	  54.0	     388.540	         1.747	
130	 805	B	 42	X	 1	  54.7	     388.547	         1.710	
130	 805	B	 42	X	 1	  57.1	     388.571	         1.758	
130	 805	B	 42	X	 1	  59.1	     388.591	         1.755	
130	 805	B	 42	X	 1	  59.6	     388.596	         1.687	
130	 805	B	 42	X	 1	  62.1	     388.621	         1.674	
130	 805	B	 42	X	 1	  64.0	     388.640	         1.598	
130	 805	B	 42	X	 1	  64.8	     388.648	         1.569	
130	 805	B	 42	X	 1	  67.1	     388.671	         1.681	
130	 805	B	 42	X	 1	  69.0	     388.690	         1.547	
130	 805	B	 42	X	 1	  69.9	     388.699	         1.698	
130	 805	B	 42	X	 1	  72.1	     388.721	         1.683	
130	 805	B	 42	X	 1	  74.0	     388.740	         1.740	
130	 805	B	 42	X	 1	  74.9	     388.749	         1.786	
130	 805	B	 42	X	 1	  77.2	     388.772	         1.697	
130	 805	B	 42	X	 1	  78.9	     388.789	         1.821	
130	 805	B	 42	X	 1	  81.9	     388.819	         1.678	
130	 805	B	 42	X	 1	  84.1	     388.841	         1.813	
130	 805	B	 42	X	 1	  84.6	     388.846	         1.823	
130	 805	B	 42	X	 1	  86.9	     388.869	         1.831	
130	 805	B	 42	X	 1	  89.0	     388.890	         1.938	
130	 805	B	 42	X	 1	  91.4	     388.914	         1.697	
130	 805	B	 42	X	 1	  94.0	     388.940	         1.917	
130	 805	B	 42	X	 1	  96.3	     388.963	        18.375	
130	 805	B	 42	X	 1	  97.1	     388.971	         1.783	
130	 805	B	 42	X	 1	  99.0	     388.990	         1.812	
130	 805	B	 42	X	 1	 101.1	     389.011	         1.748	
130	 805	B	 42	X	 1	 103.3	     389.033	         1.687	
130	 805	B	 42	X	 1	 104.0	     389.040	         1.713	
130	 805	B	 42	X	 1	 106.1	     389.061	         1.687	
130	 805	B	 42	X	 1	 108.4	     389.084	         1.660	
130	 805	B	 42	X	 1	 108.9	     389.089	         1.678	
130	 805	B	 42	X	 1	 110.2	     389.102	         1.631	
130	 805	B	 42	X	 1	 112.7	     389.127	         1.572	
130	 805	B	 42	X	 1	 115.0	     389.150	         1.615	
130	 805	B	 42	X	 1	 117.5	     389.175	         1.712	
130	 805	B	 42	X	 1	 119.7	     389.197	         1.712	
130	 805	B	 42	X	 1	 122.1	     389.221	         1.690	
130	 805	B	 42	X	 1	 124.4	     389.244	         1.709	
130	 805	B	 42	X	 1	 126.8	     389.268	         1.674	
130	 805	B	 42	X	 1	 129.1	     389.291	         1.708	
130	 805	B	 42	X	 1	 131.4	     389.314	         1.787	
130	 805	B	 42	X	 1	 133.7	     389.337	         1.733	
130	 805	B	 42	X	 1	 136.1	     389.361	         1.806	
130	 805	B	 42	X	 1	 138.4	     389.384	         1.659	
130	 805	B	 42	X	 1	 140.8	     389.408	         1.775	
130	 805	B	 42	X	 1	 143.0	     389.430	         1.669	
130	 805	B	 42	X	 1	 145.4	     389.454	         1.745	
130	 805	B	 42	X	 1	 147.7	     389.477	         1.119	
130	 805	B	 42	X	 2	   0.5	     389.505	         1.337	
130	 805	B	 42	X	 2	   4.0	     389.540	         1.685	
130	 805	B	 42	X	 2	   6.3	     389.563	         1.705	
130	 805	B	 42	X	 2	   9.0	     389.590	         1.747	
130	 805	B	 42	X	 2	   9.1	     389.591	         1.738	
130	 805	B	 42	X	 2	  11.3	     389.613	         1.821	
130	 805	B	 42	X	 2	  14.0	     389.640	         1.808	
130	 805	B	 42	X	 2	  16.5	     389.665	         1.817	
130	 805	B	 42	X	 2	  19.0	     389.690	         1.714	
130	 805	B	 42	X	 2	  21.6	     389.716	         1.709	
130	 805	B	 42	X	 2	  24.1	     389.741	         1.697	
130	 805	B	 42	X	 2	  24.8	     389.748	         1.692	
130	 805	B	 42	X	 2	  29.0	     389.790	         1.654	
130	 805	B	 42	X	 2	  29.4	     389.794	         1.682	
130	 805	B	 42	X	 2	  31.7	     389.817	         1.712	
130	 805	B	 42	X	 2	  34.1	     389.841	         1.711	
130	 805	B	 42	X	 2	  34.3	     389.843	         1.771	
130	 805	B	 42	X	 2	  36.7	     389.867	         1.781	
130	 805	B	 42	X	 2	  39.0	     389.890	         1.660	
130	 805	B	 42	X	 2	  41.3	     389.913	         1.776	
130	 805	B	 42	X	 2	  44.0	     389.940	         1.803	
130	 805	B	 42	X	 2	  46.4	     389.964	         1.749	
130	 805	B	 42	X	 2	  49.1	     389.991	         1.714	
130	 805	B	 42	X	 2	  51.4	     390.014	         1.719	
130	 805	B	 42	X	 2	  54.0	     390.040	         1.699	
130	 805	B	 42	X	 2	  56.6	     390.066	         1.748	
130	 805	B	 42	X	 2	  59.0	     390.090	         1.586	
130	 805	B	 42	X	 2	  61.4	     390.114	         1.712	
130	 805	B	 42	X	 2	  64.0	     390.140	         1.755	
130	 805	B	 42	X	 2	  66.3	     390.163	         1.760	
130	 805	B	 42	X	 2	  69.0	     390.190	         1.819	
130	 805	B	 42	X	 2	  71.3	     390.213	         1.791	
130	 805	B	 42	X	 2	  73.9	     390.239	         1.794	
130	 805	B	 42	X	 2	  74.0	     390.240	         1.778	
130	 805	B	 42	X	 2	  76.3	     390.263	         1.820	
130	 805	B	 42	X	 2	  79.1	     390.291	         1.797	
130	 805	B	 42	X	 2	  81.2	     390.312	         1.813	
130	 805	B	 42	X	 2	  84.0	     390.340	         1.871	
130	 805	B	 42	X	 2	  86.4	     390.364	         1.879	
130	 805	B	 42	X	 2	  89.0	     390.390	         1.809	
130	 805	B	 42	X	 2	  91.2	     390.412	         1.864	
130	 805	B	 42	X	 2	  94.0	     390.440	         1.837	
130	 805	B	 42	X	 2	  96.2	     390.462	         1.793	
130	 805	B	 42	X	 2	  99.0	     390.490	         1.898	
130	 805	B	 42	X	 2	 101.3	     390.513	         1.856	
130	 805	B	 42	X	 2	 104.0	     390.540	         1.844	
130	 805	B	 42	X	 2	 106.1	     390.561	         1.893	
130	 805	B	 42	X	 2	 108.3	     390.583	         1.881	
130	 805	B	 42	X	 2	 109.0	     390.590	         1.848	
130	 805	B	 42	X	 2	 111.0	     390.610	         1.819	
130	 805	B	 42	X	 2	 113.2	     390.632	         1.878	
130	 805	B	 42	X	 2	 115.6	     390.656	         1.818	
130	 805	B	 42	X	 2	 117.9	     390.679	         1.771	
130	 805	B	 42	X	 2	 120.3	     390.703	         1.707	
130	 805	B	 42	X	 2	 122.7	     390.727	         1.835	
130	 805	B	 42	X	 2	 125.0	     390.750	         1.861	
130	 805	B	 42	X	 2	 127.4	     390.774	         1.816	
130	 805	B	 42	X	 2	 129.7	     390.797	         1.850	
130	 805	B	 42	X	 2	 132.1	     390.821	         1.730	
130	 805	B	 42	X	 2	 134.3	     390.843	         1.805	
130	 805	B	 42	X	 2	 136.6	     390.866	         1.871	
130	 805	B	 42	X	 2	 139.0	     390.890	         1.786	
130	 805	B	 42	X	 2	 141.3	     390.913	         1.919	
130	 805	B	 42	X	 2	 143.5	     390.935	         1.744	
130	 805	B	 42	X	 2	 146.0	     390.960	         1.776	
